Desempleo,Mujer,EdadJun24,roa,tep_descripcion_clean,SinEduc,Primaria,Secundaria,Superior,apo_salario,Antiguedad,Nivel_Educacion,Genero
1,0,53,21.616114,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,600.0,1,Secundaria,Hombre
1,1,32,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,121,Secundaria,Mujer
1,0,19,12.599514,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,3,Secundaria,Hombre
0,0,24,6.2042303,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,18,Secundaria,Hombre
1,1,37,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,2641.0,72,Superior,Mujer
1,0,30,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,650.0,24,Superior,Hombre
0,0,34,18.950195,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,15,Secundaria,Hombre
0,0,30,-0.84596944,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,600.0,3,Superior,Hombre
1,0,53,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,922.0,26,Primaria,Hombre
1,0,30,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1000.0,2,Superior,Hombre
0,0,29,13.9011965,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,485.0,12,Secundaria,Hombre
0,0,54,-11.878609,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,480.0,239,Primaria,Hombre
1,0,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,4164.0,17,Superior,Hombre
1,0,59,0.25422588,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1250.0,20,Superior,Hombre
0,1,41,4.2668505,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,5450.0,13,Superior,Mujer
0,1,28,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,468.0,29,Secundaria,Mujer
0,0,30,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,700.0,38,Secundaria,Hombre
1,0,56,0.06798307,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,182,Superior,Hombre
0,0,33,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,29,Primaria,Hombre
0,0,44,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,675.0,112,Superior,Hombre
0,1,54,18.296347,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1462.0,204,Superior,Mujer
0,0,49,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,0,1,2080.0,102,Superior,Hombre
0,0,42,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,500.0,117,Primaria,Hombre
0,1,53,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,24,Secundaria,Mujer
1,0,30,6.7837224,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,1500.0,9,Sin Educación,Hombre
0,1,48,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,46,Secundaria,Mujer
0,1,34,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,675.0,47,Superior,Mujer
1,1,26,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,32,Primaria,Mujer
1,1,44,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,101,Superior,Mujer
1,1,25,-10.229577,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,12,Primaria,Mujer
0,0,52,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,84,Primaria,Hombre
1,0,42,6.570615,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,0,Primaria,Hombre
0,0,42,3.0728462,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,680.0,91,Secundaria,Hombre
0,0,35,3.0728462,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,775.0,149,Secundaria,Hombre
1,0,20,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,2,Secundaria,Hombre
1,0,60,5.996472,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,493.0,28,Primaria,Hombre
1,1,29,23.97139,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,1700.0,2,Primaria,Mujer
0,0,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,675.0,115,Secundaria,Hombre
1,1,27,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,986.0,9,Secundaria,Mujer
1,0,30,3.315583,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,0,Secundaria,Hombre
1,0,24,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,38,Secundaria,Hombre
0,1,51,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,3,Secundaria,Mujer
0,0,62,0.46478897,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,26,Primaria,Hombre
1,1,58,7.2543693,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1050.0,107,Secundaria,Mujer
0,1,51,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,3,Secundaria,Mujer
1,0,29,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,466.0,5,Secundaria,Hombre
1,0,28,25.50725,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,1,Primaria,Hombre
1,0,37,2.8601499,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,470.0,27,Primaria,Hombre
0,1,35,27.8676,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1037.0,75,Superior,Mujer
1,1,46,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,1,Primaria,Mujer
1,0,57,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,30,Superior,Hombre
1,0,36,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,117,Secundaria,Hombre
1,1,39,-0.48466527,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,0,Secundaria,Mujer
0,1,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,80,Superior,Mujer
0,0,29,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,39,Primaria,Hombre
1,0,24,0.0,COOP AHORRO  CRED. VIVIENDA ETC.CONTR SUPER  DE BANCOS,0,0,1,0,600.0,0,Secundaria,Hombre
0,0,53,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,480.0,1,Secundaria,Hombre
0,1,31,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,986.0,5,Superior,Mujer
0,1,35,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,95,Primaria,Mujer
0,0,37,0.20342924,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,500.0,10,Primaria,Hombre
0,1,27,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,1760.0,12,Secundaria,Mujer
1,1,27,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,540.0,25,Secundaria,Mujer
1,0,57,-0.59192073,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,907.0,127,Primaria,Hombre
0,1,51,0.90305537,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,248,Secundaria,Mujer
1,0,32,2.2743976,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,784.0,9,Secundaria,Hombre
1,0,37,2.4395368,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,4,Secundaria,Hombre
1,1,31,7.903863,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,476.0,25,Secundaria,Mujer
1,1,23,9.370234,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,472.0,8,Superior,Mujer
0,0,38,1.0194235,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,707.0,7,Secundaria,Hombre
0,0,44,1.7183343,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,476.0,93,Secundaria,Hombre
0,1,34,7.397831,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,117,Secundaria,Mujer
1,1,44,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,6250.0,28,Superior,Mujer
0,0,26,2.0316126,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,465.0,10,Superior,Hombre
1,1,37,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1086.0,32,Superior,Mujer
0,0,35,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,465.0,94,Superior,Hombre
1,0,23,10.501431,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,13,Secundaria,Hombre
1,0,27,0.0,"INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS",0,0,0,1,463.0,14,Superior,Hombre
1,0,45,0.16456285,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,58,Primaria,Hombre
0,1,34,0.0,COOP AHORRO  CRED. VIVIENDA ETC.CONTR SUPER  DE BANCOS,0,0,0,1,800.0,94,Superior,Mujer
0,0,26,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,468.0,41,Secundaria,Hombre
1,1,33,-1.0222805,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,468.0,61,Superior,Mujer
0,0,24,2.654411,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,17,Secundaria,Hombre
1,0,27,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,986.0,5,Secundaria,Hombre
1,1,24,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,20,Superior,Mujer
0,0,36,1.4543669,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,471.0,12,Primaria,Hombre
1,0,32,5.044416,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,471.0,5,Primaria,Hombre
0,1,35,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,527.0,88,Secundaria,Mujer
1,0,28,0.0,CONSTRUCCION,0,0,1,0,478.0,3,Secundaria,Hombre
0,0,46,6.6623673,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1350.0,47,Superior,Hombre
0,0,29,11.119028,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,4,Secundaria,Hombre
1,0,47,7.2023044,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,12,Primaria,Hombre
0,0,47,17.364452,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1350.0,76,Superior,Hombre
1,0,28,5.4873505,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,466.0,27,Sin Educación,Hombre
1,1,23,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,591.0,9,Superior,Mujer
1,1,44,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,47,Superior,Mujer
0,1,53,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,119,Superior,Mujer
1,0,29,5.413415,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,7,Secundaria,Hombre
0,0,54,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,45,Secundaria,Hombre
0,0,28,3.9159575,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,5,Secundaria,Hombre
1,1,35,7.1504965,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,472.0,34,Superior,Mujer
0,0,37,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,773.0,65,Superior,Hombre
0,0,56,2.432309,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,1,Primaria,Hombre
0,1,31,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,56,Superior,Mujer
0,1,45,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,713.0,8,Superior,Mujer
0,0,42,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,760.0,172,Superior,Hombre
0,0,40,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,66,Superior,Hombre
0,1,31,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1066.0,65,Superior,Mujer
0,1,24,2.7257664,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,463.0,6,Secundaria,Mujer
1,1,41,0.20410816,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,600.0,75,Superior,Mujer
1,0,26,10.732539,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,41,Secundaria,Hombre
0,1,36,2.0458446,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,466.0,3,Secundaria,Mujer
1,0,27,2.1108477,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,2,Primaria,Hombre
0,1,49,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,97,Superior,Mujer
1,0,24,15.422355,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,0,Secundaria,Hombre
0,0,37,0.9444464,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,550.0,30,Primaria,Hombre
1,1,30,8.274679,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1500.0,39,Superior,Mujer
1,0,23,2.4266634,CONSTRUCCION,0,1,0,0,478.0,0,Primaria,Hombre
0,1,23,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,19,Primaria,Mujer
1,0,50,0.3008597,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,478.0,5,Primaria,Hombre
1,0,25,13.154723,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,461.0,2,Sin Educación,Hombre
0,1,58,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,23,Secundaria,Mujer
0,1,49,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,117,Superior,Mujer
0,0,48,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,46,Primaria,Hombre
0,0,55,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,561.0,72,Secundaria,Hombre
1,0,19,8.157301,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,0,Secundaria,Hombre
0,0,60,0.0,MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE,0,0,0,1,480.0,106,Superior,Hombre
0,0,32,23.531013,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,691.0,12,Secundaria,Hombre
1,0,45,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,733.0,27,Superior,Hombre
0,0,25,7.442317,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,1,Secundaria,Hombre
1,0,29,20.816145,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,460.0,3,Sin Educación,Hombre
1,1,23,1.6719064,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,15,Secundaria,Mujer
1,0,20,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,465.0,1,Secundaria,Hombre
0,1,39,11.800564,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,463.0,149,Primaria,Mujer
1,1,40,0.8692998,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,2,Secundaria,Mujer
0,0,36,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,700.0,92,Secundaria,Hombre
1,0,21,21.27671,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,2,Primaria,Hombre
1,0,35,19.853542,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2063.0,74,Superior,Hombre
0,1,37,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,80,Superior,Mujer
0,1,33,-6.6556587,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,480.0,76,Secundaria,Mujer
0,1,32,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1650.0,38,Superior,Mujer
0,0,32,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,115,Superior,Hombre
1,0,23,14.962733,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,22,Secundaria,Hombre
1,1,41,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,460.0,117,Superior,Mujer
0,1,33,11.456851,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,1,Secundaria,Mujer
1,0,42,-6.003081,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,556.0,48,Secundaria,Hombre
0,1,44,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,36,Superior,Mujer
1,1,30,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,1264.0,106,Secundaria,Mujer
0,1,31,1.3842493,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,5,Superior,Mujer
0,1,44,0.00069465773,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,12,Secundaria,Mujer
0,0,32,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,3,Secundaria,Hombre
0,1,86,1.9821632,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,498.0,53,Secundaria,Mujer
0,0,29,3.8891556,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,3,Secundaria,Hombre
0,1,35,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,31,Superior,Mujer
1,0,21,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,471.0,0,Secundaria,Hombre
0,0,31,-0.44713998,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,104,Secundaria,Hombre
1,0,26,0.8730265,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,54,Secundaria,Hombre
1,1,21,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,5,Secundaria,Mujer
1,0,33,0.15042265,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,1,Secundaria,Hombre
1,1,31,5.923057,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,471.0,13,Sin Educación,Mujer
1,1,61,9.76819,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,497.0,239,Superior,Mujer
1,1,59,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,11,Primaria,Mujer
0,1,38,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2461.0,82,Superior,Mujer
0,1,47,0.0,EMPLEADOR DOMESTICO,0,0,0,1,460.0,27,Superior,Mujer
0,0,61,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,527.0,111,Primaria,Hombre
1,1,25,4.984322,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,464.0,61,Secundaria,Mujer
1,0,28,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,465.0,1,Superior,Hombre
1,0,28,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,62,Secundaria,Hombre
1,1,41,2.2291305,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,21,Superior,Mujer
0,1,38,-4.628889,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,49,Primaria,Mujer
0,0,58,3.4279366,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,576.0,211,Secundaria,Hombre
0,1,40,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,122,Superior,Mujer
1,0,31,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,817.0,101,Superior,Hombre
0,0,55,2.0380764,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,480.0,161,Superior,Hombre
0,0,48,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,663.0,101,Secundaria,Hombre
0,1,51,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,42,Primaria,Mujer
0,1,38,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,9,Superior,Mujer
0,1,34,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,600.0,71,Secundaria,Mujer
0,0,32,10.501431,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,27,Secundaria,Hombre
1,1,48,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,3126.0,33,Superior,Mujer
1,1,29,1.994068,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,468.0,1,Primaria,Mujer
1,0,40,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,1,Primaria,Hombre
1,0,58,1.985281,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,765.0,159,Secundaria,Hombre
0,0,68,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,561.0,119,Secundaria,Hombre
0,1,28,-0.12417882,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,468.0,15,Primaria,Mujer
0,1,31,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,13,Superior,Mujer
0,0,48,1.1684839,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,477.0,93,Primaria,Hombre
0,0,39,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1204.0,41,Superior,Hombre
1,0,60,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,2190.0,239,Superior,Hombre
0,1,30,16.324165,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,8,Secundaria,Mujer
0,1,52,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,54,Primaria,Mujer
0,0,51,13.092766,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,476.0,203,Secundaria,Hombre
0,1,29,2.9386313,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,550.0,61,Superior,Mujer
0,1,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,114,Superior,Mujer
0,1,30,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,461.0,89,Superior,Mujer
1,0,19,14.224626,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,2,Secundaria,Hombre
0,1,49,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,510.0,17,Secundaria,Mujer
1,1,23,4.4033675,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,26,Secundaria,Mujer
0,1,27,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,471.0,0,Superior,Mujer
1,0,34,2.5653272,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,468.0,125,Primaria,Hombre
0,0,56,0.0,MICRO EMPRESA (NO ARTESANAL),0,1,0,0,460.0,111,Primaria,Hombre
0,0,55,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,123,Superior,Hombre
1,1,43,0.5522988,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,2,Secundaria,Mujer
0,0,24,-11.218488,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1400.0,18,Secundaria,Hombre
1,1,31,4.1375446,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,800.0,19,Superior,Mujer
1,0,23,1.5833268,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,0,Secundaria,Hombre
1,0,30,1.5541736,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,657.0,69,Secundaria,Hombre
1,0,23,-1.178527,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,471.0,1,Primaria,Hombre
0,0,42,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,1,Primaria,Hombre
